799           
12           
11           
0.2477876106 0.397260274 0 0.0684931507 0.1068447412 0.1408450704 0.0989399293 0.5675477239 0.6062992126 0.1377245509 0.1538461538 0.4
0.2831858407 0.5205479452 0 0.1164383562 0.143572621 0.338028169 0.2155477032 0.4941262849 0.3622047244 0.2095808383 0.2153846154 0.4
0.2831858407 0.4383561644 0.04 0.095890411 0.1335559265 0.1971830986 0.1696113074 0.5088105727 0.4094488189 0.1916167665 0.2153846154 0.4
0.5840707965 0.1095890411 0.56 0.0684931507 0.1051752922 0.2253521127 0.1908127208 0.5822320117 0.3307086614 0.1497005988 0.2153846154 0.6
0.2477876106 0.397260274 0 0.0684931507 0.1068447412 0.1408450704 0.0989399293 0.5675477239 0.6062992126 0.1377245509 0.1538461538 0.4
0.2477876106 0.3698630137 0 0.0616438356 0.1051752922 0.1690140845 0.1201413428 0.5675477239 0.6062992126 0.1377245509 0.1538461538 0.4
0.2920353982 0.3287671233 0.06 0.0479452055 0.0951585977 0.1971830986 0.1872791519 0.4647577093 0.4409448819 0.0778443114 0.1538461538 0.4
0.2389380531 0.3630136986 0 0.0205479452 0.0884808013 0.1971830986 0.0530035336 0.3325991189 0.5118110236 0.0838323353 0.2461538462 0.8
0.2831858407 0.3150684932 0.02 0.0753424658 0.101836394 0.1126760563 0.0424028269 0.4941262849 0.4881889764 0.1437125749 0.1692307692 0.8
0.2566371681 0.2602739726 0.36 0.3561643836 0.0984974958 0.2253521127 0.3392226148 0.5675477239 0.4803149606 0.2814371257 0.3230769231 0.4
0.185840708 0.3150684932 0.08 0.0616438356 0.141903172 0.1971830986 0.2084805654 0.4280469897 0.4251968504 0.125748503 0.1230769231 0.4
0.2566371681 0.2602739726 0.36 0.3561643836 0.0984974958 0.2253521127 0.3392226148 0.5675477239 0.4803149606 0.2814371257 0.3230769231 0.4
0.0884955752 0.3390410959 0 0.0479452055 0.1285475793 0.2112676056 0.1872791519 0.3105726872 0.6614173228 0.1137724551 0.2307692308 0.4
0.2831858407 0.3356164384 0.29 0.0479452055 0.1702838063 0.1126760563 0.0812720848 0.5381791483 0.4094488189 0.7365269461 0.1076923077 0.4
0.3805309735 0.3424657534 0.18 0.198630137 0.2737896494 0.7183098592 0.4911660777 0.6262848752 0.3307086614 0.3293413174 0.1230769231 0.4
0.3805309735 0.3424657534 0.19 0.2054794521 0.2637729549 0.7042253521 0.5017667845 0.6262848752 0.3385826772 0.3592814371 0.1230769231 0.4
0.3451327434 0.1095890411 0.56 0.0616438356 0.1335559265 0.4788732394 0.3427561837 0.5014684288 0.4409448819 0.251497006 0.3230769231 0.8
0.3097345133 0.301369863 0.28 0.0547945205 0.5943238731 0.2112676056 0.1766784452 0.4941262849 0.2913385827 0.5688622754 0.1384615385 0.4
0.2477876106 0.3219178082 0.08 0.2397260274 0.1235392321 0.0704225352 0.0812720848 0.5381791483 0.5039370079 0.1017964072 0.0923076923 0.2
0.2920353982 0.1369863014 0.51 0.0616438356 0.5492487479 0.2253521127 0.1766784452 0.5014684288 0.2362204724 0.4491017964 0.1230769231 0.6
0.3805309735 0.0684931507 0.48 0.0616438356 0.1085141903 0.3943661972 0.1908127208 0.4941262849 0.5118110236 0.119760479 0.1538461538 0.6
0.2654867257 0.1849315068 0.31 0.095890411 0.1168614357 0.3098591549 0.2296819788 0.5969162996 0.6141732283 0.1916167665 0.2 0.4
0.2920353982 0.2123287671 0.21 0.0479452055 0.1569282137 0.1267605634 0.109540636 0.4794419971 0.3385826772 0.3473053892 0.1692307692 0.4
0.3451327434 0.2534246575 0.11 0.095890411 0.1202003339 0.1126760563 0.2155477032 0.4941262849 0.3385826772 0.119760479 0.1538461538 0.4
0.203539823 0.1917808219 0.14 0.102739726 0.121869783 0.2816901408 0.1201413428 0.4941262849 0.5433070866 0.1796407186 0.2 0.6
0.1504424779 0.1849315068 0.16 0.0342465753 0.1135225376 0.1408450704 0.0600706714 0.3986784141 0.4724409449 0.1377245509 0.1384615385 0.4
0.2654867257 0.198630137 0.24 0.0616438356 0.1135225376 0.0422535211 0.0176678445 0.4500734214 0.4251968504 0.1556886228 0.1692307692 0.4
0.2920353982 0.2123287671 0.21 0.0479452055 0.1569282137 0.1267605634 0.109540636 0.4794419971 0.3385826772 0.3473053892 0.1692307692 0.4
0.2212389381 0.404109589 0 0.0684931507 0.1135225376 0.1830985915 0.1024734982 0.5234948605 0.5748031496 0.1317365269 0.1538461538 0.4
0.2831858407 0.3595890411 0 0.0753424658 0.1168614357 0.0985915493 0.035335689 0.4647577093 0.5039370079 0.1556886228 0.2153846154 0.6
0.185840708 0.3801369863 0.07 0.102739726 0.1285475793 0.2253521127 0.2685512367 0.4207048458 0.4803149606 0.125748503 0.2615384615 0.4
0.203539823 0.3869863014 0 0.1095890411 0.1552587646 0.2957746479 0.109540636 0.4794419971 0.5669291339 0.1437125749 0.3384615385 0.6
0.3274336283 0.3664383562 0.12 0.095890411 0.1185308848 0.1971830986 0.3780918728 0.4794419971 0.3385826772 0.1976047904 0.2153846154 0.4
0.203539823 0.3321917808 0.12 0.6712328767 0.101836394 0.5492957746 0.2720848057 0.6776798825 0.5590551181 0.1137724551 0.1538461538 0.6
0.0530973451 0.1369863014 0.25 0.0616438356 0.1519198664 0.1690140845 0.1554770318 0.4133627019 0.5039370079 0.1317365269 0.1230769231 0.4
0.2831858407 0.3595890411 0 0.3150684932 0.1235392321 0.0563380282 0.0424028269 0.6262848752 0.5196850394 0.1317365269 0.1846153846 0.6
0.2831858407 0.3287671233 0.14 0.102739726 0.1235392321 0.0281690141 0.0318021201 0.5455212922 0.5354330709 0.1616766467 0.3692307692 0.6
0.3097345133 0.1780821918 0.28 0.0821917808 0.0901502504 0.1690140845 0.0848056537 0.4941262849 0.3858267717 0.2395209581 0.2 0.8
0.0973451327 0.6917808219 0.09 0.0410958904 0.2671118531 0.0845070423 0.0459363958 0.2885462555 0.5984251969 0.0898203593 0.2153846154 0.2
0.2389380531 0.2260273973 0.36 0.3424657534 0.1035058431 0.1549295775 0.2862190813 0.5675477239 0.4645669291 0.2994011976 0.3230769231 0.4
0.2389380531 0.2260273973 0.36 0.3424657534 0.1035058431 0.1549295775 0.2862190813 0.5675477239 0.4645669291 0.2994011976 0.3230769231 0.4
0.3716814159 0.3356164384 0.3 0.1301369863 0.1268781302 0.2253521127 0.1413427562 0.5528634361 0.4094488189 0.1077844311 0.1384615385 0.2
0.2566371681 0.2534246575 0.2 0.1164383562 0.5342237062 0.0985915493 0.0282685512 0.4941262849 0.3700787402 0.3413173653 0.3230769231 0.6
0.3097345133 0.3698630137 0.22 0.0890410959 0.0951585977 0.1126760563 0.0600706714 0.4941262849 0.4409448819 0.5209580838 0.2923076923 0.4
0.1946902655 0.3767123288 0.02 0.0616438356 0.0634390651 0.0563380282 0.0176678445 0.4500734214 0.5826771654 0.1137724551 0.1692307692 0.4
0 0.2739726027 0.15 0.0821917808 0.0701168614 0.0985915493 0.2084805654 0.2444933921 0.9133858268 0.1377245509 0.7230769231 0.2
0.2743362832 0.5582191781 0.43 0.0890410959 0.1702838063 0.2957746479 0.3816254417 0.5088105727 0.4015748031 0.2395209581 0.1230769231 0.4
0.3628318584 0.1164383562 0.52 0.0479452055 0.1686143573 0.1549295775 0.109540636 0.5014684288 0.4015748031 0.1497005988 0.1692307692 0.4
0.1592920354 0.1917808219 0.23 0.0479452055 0.0901502504 0.0563380282 0.0212014134 0.4207048458 0.4724409449 0.1377245509 0.1230769231 0.4
0.0884955752 0.1301369863 0.37 0.0342465753 0.1035058431 0.1549295775 0.3180212014 0.3913362702 0.4566929134 0.1497005988 0.1230769231 0.4
0.3716814159 0.3698630137 0.26 0.0547945205 0.1035058431 0.0422535211 0.0600706714 0.5161527166 0.3228346457 0.245508982 0.1230769231 0.4
0.1769911504 0.2739726027 0.04 0.0890410959 0.0951585977 0.0985915493 0.0318021201 0.406020558 0.5196850394 0.1796407186 0.1538461538 0.6
0.1769911504 0.2602739726 0.04 0.0821917808 0.0934891486 0.0704225352 0.0282685512 0.3986784141 0.5118110236 0.1856287425 0.1538461538 0.6
0.3539823009 0.1780821918 0.36 0.1438356164 0.1151919866 0.4084507042 0.3992932862 0.5088105727 0.3622047244 0.1377245509 0.1538461538 0.4
0.2654867257 0.2671232877 0.15 0.1301369863 0.16360601 0.4507042254 0.2367491166 0.3986784141 0.3385826772 0.1796407186 0.2769230769 0.6
0.2743362832 0.3424657534 0.04 0.198630137 0.1202003339 0.338028169 0.1378091873 0.5675477239 0.4724409449 0.119760479 0.1692307692 0.4
0.4955752212 0.2054794521 0.57 0.1712328767 0.0968280467 0.0422535211 0.0141342756 0.5161527166 0.2362204724 0.1796407186 0.1846153846 0.4
0.2566371681 0.3493150685 0.12 0.2876712329 0.1652754591 0.6901408451 0.3674911661 0.6042584435 0.4094488189 0.2634730539 0.1538461538 0.4
0.2831858407 0.3219178082 0.18 0.095890411 0.1068447412 0.2253521127 0.1696113074 0.5455212922 0.5433070866 0.1556886228 0.2461538462 0.4
0.2389380531 0.1849315068 0.31 0.102739726 0.1035058431 0.1126760563 0.1413427562 0.4500734214 0.5275590551 0.125748503 0.1538461538 0.6
0.3716814159 0.1917808219 0.4 0.0890410959 0.1118530885 0.2535211268 0.1625441696 0.5822320117 0.5511811024 0.1856287425 0.1230769231 0.4
0.2743362832 0.3904109589 0.49 0.0616438356 0.1719532554 0.2676056338 0.3745583039 0.4941262849 0.3700787402 0.2275449102 0.1384615385 0.4
0.2566371681 0.2739726027 0.16 0.0684931507 0.121869783 0.1549295775 0.1024734982 0.4941262849 0.5039370079 0.1736526946 0.1692307692 0.8
0.2123893805 0.4212328767 0.05 0.0753424658 0.1151919866 0.1690140845 0.1696113074 0.4794419971 0.5118110236 0.1437125749 0.2153846154 0.4
0.2300884956 0.4143835616 0.05 0.2568493151 0.1235392321 0.0422535211 0.0176678445 0.4500734214 0.5275590551 0.0359281437 0.3846153846 0.4
0.2300884956 0.4143835616 0.05 0.2568493151 0.1235392321 0.0422535211 0.0176678445 0.4500734214 0.5275590551 0.0359281437 0.3846153846 0.4
0.2566371681 0.2739726027 0.11 0.0410958904 0.1118530885 0.1408450704 0.1166077739 0.4941262849 0.5354330709 0.1497005988 0.1846153846 0.4
0.1769911504 0.4006849315 0.07 0.0479452055 0.1068447412 0.0704225352 0.0318021201 0.4500734214 0.5511811024 0.1497005988 0.3538461538 0.4
0.4159292035 0.1369863014 0.57 0.0753424658 0.1035058431 0.3661971831 0.2084805654 0.5014684288 0.4251968504 0.2754491018 0.3538461538 0.4
0.3008849558 0.4006849315 0.05 0.0684931507 0.1035058431 0.0985915493 0.0459363958 0.4500734214 0.4724409449 0.371257485 0.3230769231 0.6
0.2743362832 0.3493150685 0.08 0.0684931507 0.1068447412 0.1971830986 0.074204947 0.486784141 0.4566929134 0.125748503 0.1692307692 0.6
0.2743362832 0.3767123288 0.23 0.0821917808 0.1268781302 0.2253521127 0.3180212014 0.4500734214 0.4566929134 0.0898203593 0.1692307692 0.4
0.2743362832 0.3904109589 0.22 0.0684931507 0.1202003339 0.2394366197 0.3109540636 0.4427312775 0.4488188976 0.0898203593 0.1692307692 0.4
0.3274336283 0.3801369863 0.26 0.0821917808 0.1202003339 0.1408450704 0.1307420495 0.5528634361 0.4488188976 0.119760479 0.1230769231 0.2
0.4513274336 0.1369863014 0.54 0.1095890411 0.1368948247 0.3802816901 0.2720848057 0.6116005874 0.4251968504 0.2934131737 0.1846153846 0.4
0.3716814159 0.198630137 0.64 0.0890410959 0.1352253756 0.1126760563 0.1272084806 0.6262848752 0.6299212598 0.1976047904 0.3230769231 0.4
0.3716814159 0.198630137 0.64 0.0890410959 0.1352253756 0.1126760563 0.1272084806 0.6262848752 0.6299212598 0.1976047904 0.3230769231 0.4
0.1946902655 0.4554794521 0 0.102739726 0.1535893155 0.1830985915 0.0848056537 0.4794419971 0.6141732283 0.1317365269 0.3538461538 0.6
0.185840708 0.4315068493 0.12 0.0753424658 0.1235392321 0.1549295775 0.2614840989 0.4207048458 0.5039370079 0.1137724551 0.2615384615 0.4
0.3274336283 0.345890411 0.2 0.0410958904 0.1135225376 0.3661971831 0.3992932862 0.5234948605 0.3307086614 0.4730538922 0.1076923077 0.2
0.1415929204 0.2260273973 0.2 0.0479452055 0.0951585977 0.0281690141 0.0318021201 0.4207048458 0.5275590551 0.1377245509 0.1230769231 0.4
0.2831858407 0.2123287671 0.7 0.0684931507 0.754590985 0.2957746479 0.2155477032 0.5381791483 0.3070866142 0.5688622754 0.1538461538 0.4
0.2477876106 0.2602739726 0.47 0.0753424658 0.1235392321 0.2816901408 0.2367491166 0.5088105727 0.4881889764 0.1437125749 0.1076923077 0.4
0.2389380531 0.3767123288 0.26 0.0616438356 0.6494156928 0.2112676056 0.1590106007 0.5014684288 0.3307086614 0.4850299401 0.1538461538 0.4
0.1504424779 0.1232876712 0.48 0.0616438356 0.0951585977 0.2394366197 0.1943462898 0.4280469897 0.5511811024 0.2694610778 0.2923076923 0.6
0.203539823 0.2945205479 0.15 0.0890410959 0.1068447412 0.2535211268 0.1201413428 0.4427312775 0.5275590551 0.1556886228 0.2615384615 0.4
0.3539823009 0.2534246575 0.28 0.0684931507 0.16360601 0.2676056338 0.4593639576 0.5234948605 0.1496062992 0.9700598802 0.2307692308 0.6
